,mz,rt,ccs,intensity
4363,391.1029088,204.812949,193.2829634,
4364,399.1661659,233.8127299,193.0449188,
4365,399.1668404,130.293727,193.5825796,
4366,400.1680044,130.9104068,193.5667027,
4367,401.1813321,230.7555252,192.1526674,
4368,401.1823032,251.7533314,192.3678063,
4369,403.1976077,276.3066707,192.981635,
4370,403.19617,252.9257072,193.8415421,
4371,405.1771728,233.2777295,192.9510143,
4372,405.1780433,292.9946285,190.7996131,
4373,407.1355189,97.17244589,192.4910358,
4374,407.1352553,137.362273,192.5985462,
4375,407.1356953,116.3383379,192.7060331,
4376,411.1101705,306.9803695,192.753531,
4377,414.0860755,308.7352069,192.7093512,
4378,415.1836255,326.3826812,193.1228433,
4379,417.1177028,347.7031665,190.1929813,
4380,419.0984286,190.8539082,193.6025667,
4381,421.1141808,233.280427,192.6074401,
4382,425.1455879,202.4087851,192.8724893,
4383,425.1809899,208.8226905,193.0866222,
4384,427.1250662,258.2347335,191.8788565,
4385,427.1266602,379.6848405,190.5899965,
4386,429.1772587,308.1047569,192.2799653,
4387,431.1380406,64.23115562,191.8238991,
4388,431.1388257,50.53875252,191.8238885,
4389,437.0549358,22.63525492,193.1388871,
4390,444.9516623,486.6972754,192.7141811,
4391,447.0938044,246.9335589,192.9011196,
4392,448.8466858,334.5542338,192.4503689,
4393,450.8452808,334.5710627,192.5324466,
4394,453.1059949,341.1076168,191.9686944,
4395,469.0297827,361.1318528,192.2070254,
4396,469.0763785,485.0151651,192.2064875,
4397,479.0711137,495.7502735,192.093479,
4398,502.9934852,443.3949847,191.0931822,
4399,510.8499586,446.762838,191.6564372,
4400,534.8111253,594.1409657,192.6059525,
4401,600.2860593,117.9859142,190.5938416,
4402,165.0424326,111.9846806,201.4849704,
4403,222.9924202,49.55228885,199.8554905,
4404,230.0133354,32.03381099,199.2948499,
4405,241.0929738,366.852798,198.5776791,
4406,260.0232938,32.96739538,198.151928,
4407,270.0627871,308.5480886,197.3569577,
4408,309.9699893,31.06097642,196.593513,
4409,323.1688612,709.2620314,193.768594,
4410,325.1847781,702.600125,195.6707356,
4411,325.184742,665.9372987,195.6707364,
4412,325.1847317,684.4399276,195.6707367,
4413,325.1846875,632.7597856,195.6707377,
4414,325.1850721,126.6199119,195.8872581,
4415,325.1848191,16.58468444,195.7790058,
4416,326.1880904,17.46393971,195.6468591,
4417,326.1880255,658.6769874,195.8633896,
4418,326.1878895,595.3609196,195.8632765,
4419,326.1879182,615.6952607,195.1054697,
4420,326.1879862,688.7089333,195.9716357,
4421,326.1879659,61.83976123,196.4044097,
4422,326.1879046,705.7821389,195.7551345,
4423,327.1819761,706.1665012,196.380973,
4424,327.1828612,670.5697488,195.7315984,
4425,327.1808001,19.70624951,195.515144,
4426,336.1360614,208.8681433,195.417823,
4427,353.2141824,17.85247005,196.3489139,
4428,355.1402788,173.6864765,196.3097941,
4429,356.0452673,213.1879264,195.2129583,
4430,367.1038139,177.6724784,195.1061941,
4431,381.1554934,97.7483283,195.173961,
4432,381.1562421,118.6286556,195.1739478,
4433,382.1589406,161.0731871,193.97246,
4434,388.0710506,316.5464347,192.2566477,
4435,389.1822726,303.3724697,194.1756947,
4436,390.185283,303.3724697,194.2665065,
4437,391.1982446,294.5624013,195.3249132,
4438,391.1980547,179.5514221,194.8948929,
4439,395.2070349,172.2863384,195.1512628,
4440,399.1991717,339.6600471,192.5065713,
4441,403.0924133,345.7265079,194.9175074,
4442,403.1611002,255.0231878,191.3687481,
4443,405.1195031,185.2390057,191.5538768,
4444,405.1770281,324.9938986,194.7775482,
4445,405.1771513,209.1987763,194.1330881,
4446,405.2132041,286.0864424,194.9917493,
4447,406.0452527,282.1308996,191.7549038,
4448,411.2028173,205.6472474,194.4705712,
4449,412.8824724,471.7056677,194.7673234,
4450,412.8813025,484.7105694,194.7673409,
4451,412.8819781,502.1749913,194.7673308,
4452,412.8811669,551.1429421,195.1965602,
4453,413.1702611,60.17457781,192.8303107,
4454,413.1733132,47.93372983,192.4004935,
4455,415.1243673,288.280264,195.0557832,
4456,415.1615009,235.2445686,191.5114991,
4457,415.1605202,284.2922429,194.7333768,
4458,419.1921455,292.6618587,195.8535242,
4459,421.1718612,415.3169324,193.2507329,
4460,427.1459022,326.575768,193.5955628,
4461,429.1772379,189.1133431,195.0681759,
4462,435.1303186,234.5457315,195.200626,
4463,445.0927092,398.0286106,194.1049887,
4464,445.1725518,237.9347581,193.4613488,
4465,448.0025074,39.22905391,191.3891143,
4466,451.1108482,393.0643133,193.4930479,
4467,452.1144942,395.1596556,194.2297935,
4468,480.0863548,492.834229,192.7238432,
4469,481.087473,492.981768,193.354093,
4470,510.8557464,564.4672456,193.043935,
4471,510.8548634,553.6751254,192.6171196,
4472,510.8571018,504.3996482,193.5773052,
4473,510.858473,516.2577456,193.5772917,
4474,510.8588167,467.8701922,193.4706269,
4475,512.8213599,555.6262972,190.5693159,
4476,512.8237903,465.3681141,190.5692925,
4477,512.8236039,492.5717632,190.462465,
4478,512.824465,562.2841081,190.6761153,
4479,543.8495816,601.0685147,189.9675568,
4480,744.9527481,711.356377,191.1435484,
4481,744.9544044,16.35656554,191.0377033,
4482,744.9523655,623.3915856,191.2493875,
4483,744.9545814,695.5878899,191.3552019,
4484,744.953717,646.1057786,191.0377065,
4485,744.9537084,674.6530725,191.2493813,
4486,744.9539591,610.9868252,190.7201427,
4487,212.0236948,260.4578214,201.5361926,
4488,268.997368,42.6555048,199.4666232,
4489,323.1691091,700.7578227,198.3165621,
4490,325.1847589,105.2731735,195.5623743,
4491,325.1847391,89.5359456,195.7790077,
4492,325.184687,149.7031934,197.6186761,
4493,326.1883382,124.8779421,196.4045301,
4494,327.1807844,654.4664744,196.2727432,
4495,327.1808276,642.3055224,196.705593,
4496,327.1820988,687.1194715,195.4068555,
4497,339.2003303,669.3551432,197.4026592,
4498,339.2005017,120.1500958,197.2946778,
4499,339.2004129,102.9317488,196.8626405,
4500,339.2005548,76.81656111,197.0786828,
4501,339.2004467,27.00121644,197.0786981,
4502,339.2004336,645.0307224,197.1866888,
4503,339.2003796,707.8209407,197.5106357,
4504,339.2003138,14.10946851,197.294682,
4505,339.2004843,61.71140509,197.0786972,
4506,339.2003017,692.2293176,197.2946823,
4507,339.2003571,585.8977157,197.0787001,
4508,340.2033499,630.2486788,197.0565418,
4509,340.2033648,708.0061999,197.2724981,
4510,340.2037877,15.43568317,197.3804542,
4511,340.2038507,665.3721061,197.2724874,
4512,340.2032747,682.9201542,197.2725001,
4513,340.2036671,601.4447701,197.7043275,
4514,341.1245216,182.6296255,197.6840299,
4515,341.1974928,661.7336598,197.4665448,
4516,341.1952532,17.82602418,197.250687,
4517,343.1399393,178.2077736,197.2082833,
4518,352.0865259,24.43263399,197.0191273,
4519,352.0850921,121.9350449,197.0191569,
4520,352.0866461,92.56446951,197.4504063,
4521,352.0875751,66.90399555,197.3425732,
4522,353.2145143,712.2939135,196.5646126,
4523,354.0836037,24.73457384,196.8703674,
4524,367.1042326,213.6728548,198.013556,
4525,367.1586962,28.69964478,196.9362645,
4526,381.1546126,76.23330628,194.8511236,
4527,381.2339386,18.02976156,195.8181076,
4528,383.1711309,199.1558613,196.8593986,
4529,387.0727034,219.3318606,193.9959958,
4530,387.166818,306.3112176,195.5003703,
4531,392.8803177,331.7499882,196.0491665,
4532,394.8789213,331.7286307,195.9087295,
4533,395.1434008,113.7671212,196.6561645,
4534,401.1813024,242.8429299,194.3030516,
4535,401.1812808,179.4949671,195.26989,
4536,401.1814801,279.6107271,193.6582034,
4537,403.1793915,80.56234391,196.8482616,
4538,403.1977048,284.9489982,193.6266048,
4539,403.1952415,244.3740952,194.5936702,
4540,405.1190906,214.4397413,196.7104092,
4541,407.1948755,345.6358364,193.2425199,
4542,408.1668348,244.9349681,196.3411413,
4543,408.206783,122.8661403,196.9839824,
4544,410.1826155,318.1714519,195.7738355,
4545,411.2024824,233.8127299,196.1873603,
4546,412.2061373,234.2451262,196.0648841,
4547,413.1814078,198.5685795,196.4790367,
4548,415.1601465,261.5276272,195.1625248,
4549,415.1978446,293.4840776,196.0199398,
4550,415.1980822,204.6425943,196.4487701,
4551,427.1256963,318.6514489,194.4537277,
4552,427.1963437,253.4293628,196.1672672,
4553,432.1265649,433.2912841,195.0273931,
4554,438.0488587,365.2334255,196.0177061,
4555,457.1367975,309.9408334,194.7023907,
4556,459.1517898,322.8909829,195.9605734,
4557,459.1523222,316.0383323,195.1054462,
4558,463.0554547,273.8058163,195.3788058,
4559,465.0648737,140.8204692,194.4996684,
4560,471.0972233,230.2169758,194.6426511,
4561,480.9975058,36.20084294,194.4234211,
4562,487.047065,139.9813984,194.4637323,
4563,490.8576952,330.8269546,194.5294198,
4564,492.8559134,332.7249428,194.4014091,
4565,510.855774,539.5307983,193.8972643,
4566,532.8321621,565.5171317,194.1154083,
4567,532.8356084,516.03886,194.9671935,
4568,532.8379997,546.0955747,194.3283474,
4569,532.8378147,529.5197569,194.541316,
4570,532.8384037,500.266995,194.4348272,
4571,532.8393097,554.1755603,194.647773,
4572,534.8014938,551.2207259,193.7780502,
4573,534.8067887,575.137346,194.0975124,
4574,534.8050017,517.6641847,194.0975285,
4575,534.805737,542.1938258,193.8845238,
4576,674.9583733,697.3371146,192.8802461,
4577,674.9577993,620.332837,192.8802493,
4578,124.0081689,296.1393429,211.6677987,
4579,197.068612,113.9207428,203.3136891,
4580,230.0132794,49.73671961,202.8119185,
4581,230.9973852,239.5991351,201.4472132,
4582,246.008288,29.01105162,201.0005248,
4583,260.0243547,284.3813349,201.5375395,
4584,325.1139313,401.3315318,197.9448489,
4585,325.1848498,132.8069249,196.7530712,
4586,325.1847596,119.3044789,196.3201694,
4587,325.1847195,593.6953983,195.5624528,
4588,326.1878131,627.2213936,197.2700897,
4589,326.1884534,609.4659112,196.8373784,
4590,326.1879165,646.8816277,195.8633922,
4591,326.1880917,669.4798525,196.0798653,
4592,339.1999472,620.4725386,197.0787091,
4593,339.200409,135.2164162,198.0504071,
4594,339.2010863,149.7457071,197.7265365,
4595,367.1034844,187.4528385,197.7983704,
4596,367.1399856,174.4259341,198.1204593,
4597,367.223435,138.3674792,196.0735766,
4598,369.1744421,28.95396268,197.0057607,
4599,381.1562936,91.94131179,195.604323,
4600,384.186842,246.5494459,197.2715222,
4601,385.1872418,208.8681433,197.7912324,
4602,387.1471722,100.9917045,195.6082227,
4603,395.2055804,141.2364875,198.2650158,
4604,397.226955,17.63353715,198.1243713,
4605,397.2262816,643.786379,198.3389006,
4606,399.1486434,44.30368141,197.6639124,
4607,399.1616388,120.8516258,197.8782367,
4608,399.202866,121.9565766,197.6630322,
4609,401.1453619,253.2397946,198.0606313,
4610,403.1616159,199.8934288,198.0283082,
4611,403.17952,59.44624477,196.8482852,
4612,404.201101,284.1141864,198.5477077,
4613,407.1924085,305.1440746,198.0718065,
4614,408.9113037,332.2430353,198.1521724,
4615,410.9877243,360.9060482,196.6195758,
4616,411.2025039,119.1617907,197.5810371,
4617,411.2020496,151.636612,197.4738795,
4618,411.2042468,104.7289608,197.1523009,
4619,412.882591,539.4583417,194.8746387,
4620,415.1611146,274.1767729,195.1625104,
4621,421.1650494,353.856673,194.7528821,
4622,424.1613598,260.7261985,195.8889923,
4623,425.1454709,340.1937363,194.5888108,
4624,425.1824783,207.7297152,197.266753,
4625,426.1767746,336.2912636,196.8242771,
4626,428.1008064,308.5272308,198.6160975,
4627,429.2126464,267.7539983,197.1024775,
4628,431.1931124,259.9590994,198.2515739,
4629,434.9487118,366.5651614,197.23682,
4630,437.1089926,313.9925167,197.5281935,
4631,439.1256685,241.2084918,194.2901679,
4632,439.1616302,326.5589706,197.0726338,
4633,443.1554681,224.1277884,194.6655095,
4634,449.0740532,89.9678212,196.4077071,
4635,457.0805586,45.93273667,196.1998405,
4636,457.0815817,82.33242685,196.0929557,
4637,457.0762353,330.1412297,196.4136129,
4638,461.0333796,31.06097642,193.6922803,
4639,465.1042002,293.0155435,196.3157218,
4640,467.0914197,432.8217435,196.8258539,
4641,473.0934883,392.8129462,196.9686352,
4642,492.9908189,360.9728818,195.573556,
4643,497.081548,496.8054628,195.53028,
4644,503.020907,141.985628,196.0016135,
4645,510.8590998,523.559616,193.57726,
4646,516.9519498,367.194415,196.1817214,
4647,526.8305151,498.9573136,195.8743251,
4648,564.8735548,367.1200621,195.5411065,
4649,821.0033647,360.2099468,194.0949375,
4650,193.0359204,180.5278258,205.7968168,
4651,214.0183633,70.84196111,204.6248309,
4652,221.1181988,107.6954851,202.8139942,
4653,241.1196877,210.9631544,202.7423351,
4654,246.9925168,224.0142137,203.9125799,
4655,295.0287792,149.1122885,200.805527,
4656,309.0554796,155.5423886,200.9512024,
4657,327.1809082,711.3787948,196.7055911,
4658,339.2003779,591.1304517,200.7468729,
4659,339.2003333,660.542863,200.9624172,
4660,339.1999653,615.1203344,200.9624255,
4661,339.2004612,78.69032814,201.0701474,
4662,339.2003496,684.1362522,201.1779344,
4663,340.2038076,696.1102148,200.8320519,
4664,340.2038908,656.1219741,200.9398095,
4665,340.2034162,27.00121644,200.7243011,
4666,340.2039079,616.1633189,197.164482,
4667,340.2040082,63.0181402,200.7242878,
4668,341.197564,705.1741405,200.9175531,
4669,369.1268259,20.33770342,200.8770648,
4670,369.1551649,173.1895826,200.5544002,
4671,371.1020559,137.0105368,199.3355762,
4672,383.1526719,89.84044185,199.6521641,
4673,383.1537937,61.09214826,199.6521314,
4674,383.1538832,74.48052683,199.6521426,
4675,383.1540668,33.31723697,199.6521394,
4676,385.1690085,33.90364717,199.8311508,
4677,385.1672328,101.0950179,201.7613023,
4678,385.1692677,67.74883955,201.5469106,
4679,386.1734844,34.03056247,199.9208045,
4680,389.1821745,293.4828645,199.5467907,
4681,397.1867417,126.2846558,199.5189448,
4682,397.2257431,674.793845,198.3389095,
4683,397.2266983,701.7618792,198.3388938,
4684,399.1658102,137.3221085,198.4143916,
4685,399.1852636,77.34747245,199.8075148,
4686,401.1454591,204.0635051,198.0606297,
4687,403.1983729,283.752547,198.4565236,
4688,405.1193425,180.787594,198.6402915,
4689,405.1192852,121.7280571,199.7115563,
4690,405.213035,293.4840776,197.8885439,
4691,410.1821474,330.1700516,196.5246558,
4692,413.1655233,47.4127982,199.1576025,
4693,413.1656961,89.56262072,199.5857717,
4694,413.1813659,192.3080641,196.6934745,
4695,413.2186182,199.1056636,200.4409687,
4696,415.1810515,43.25611306,199.4480014,
4697,418.1634984,135.767398,198.7609787,
4698,418.2275126,70.23612764,198.5459244,
4699,426.1768791,389.1952934,198.6436488,
4700,427.1614341,300.5265066,196.5961379,
4701,427.198604,259.3449737,200.3395443,
4702,427.2184714,258.8333988,198.9495704,
4703,429.1774058,250.7799954,198.3869236,
4704,429.2110029,298.9173587,198.0655505,
4705,430.2160004,298.8826483,198.0513794,
4706,431.1922028,211.4982963,198.893151,
4707,431.1925883,248.2327728,201.0300916,
4708,431.1927787,240.1344685,199.3207462,
4709,431.2293732,216.0576118,199.1064484,
4710,433.2087509,218.8857181,198.5442114,
4711,433.2087488,302.1386432,198.6511258,
4712,435.1294935,214.890723,197.9830241,
4713,438.1762645,253.7800967,198.5827384,
4714,439.1615485,192.8107192,196.0027833,
4715,445.1004615,319.1774233,197.7420148,
4716,449.0853985,322.3921828,198.2241858,
4717,449.2034298,405.36815,199.2903892,
4718,450.0166204,39.22905391,198.212146,
4719,453.1771229,188.4991247,198.2784189,
4720,454.0931601,311.7826682,196.1302053,
4721,462.9768409,154.0239543,199.0096853,
4722,462.9768724,116.374953,198.6896959,
4723,467.0508279,210.3779195,197.7868804,
4724,469.1709167,212.5963189,198.4015895,
4725,470.1355991,130.1923374,197.4301023,
4726,473.129368,399.7744211,196.861514,
4727,489.0744461,433.2912841,197.2150723,
4728,493.0875271,471.4437508,197.4912351,
4729,509.0813554,490.9680286,198.0694254,
4730,532.8383318,521.5233163,194.7542526,
4731,532.8403673,573.4340297,194.4348093,
4732,556.9449407,366.299397,198.1558766,
4733,853.7430775,331.7565584,195.8682716,
4734,873.7127103,331.9623806,195.5866078,
4735,874.7133488,330.6823059,195.5831834,
4736,283.2647038,659.8139715,203.3384407,
4737,339.2001755,123.1147171,201.3934302,
4738,340.203222,82.69316181,201.4785066,
4739,341.1971568,681.6141169,201.1330317,
4740,341.1993251,17.61535064,201.348427,
4741,368.0820451,29.6469471,201.326912,
4742,381.1387482,65.43873374,201.0829361,
4743,383.154033,97.93143515,199.4374904,
4744,383.1717053,214.3143774,200.5101671,
4745,387.0265706,360.7298317,201.6212884,
4746,387.1842128,43.51624912,201.7256648,
4747,397.2236969,172.2863384,200.6969568,
4748,397.222144,152.7310741,200.9111942,
4749,397.2267246,637.7513043,198.1243622,
4750,399.1648402,221.9978955,198.4144074,
4751,401.1639949,69.45127407,200.4178631,
4752,401.1840462,243.3945197,201.059962,
4753,401.2003977,62.06981145,200.5243534,
4754,405.1192672,153.2518793,200.5681079,
4755,411.0794435,145.7583307,199.1896787,
4756,411.2024317,132.6331151,200.3651584,
4757,411.2031746,224.8846326,201.1139837,
4758,412.8689314,444.8352165,201.0881122,
4759,413.1809564,237.5399595,199.9065864,
4760,415.0354293,28.95396268,201.5892985,
4761,415.1964855,187.480267,199.019649,
4762,415.1979227,175.7941937,197.73466,
4763,417.1942191,74.98776473,201.1287826,
4764,418.1106943,459.3779873,200.4734536,
4765,419.2291673,282.1969367,199.2801569,
4766,427.1973601,292.3134033,200.3395622,
4767,429.1761139,286.5327647,200.5248186,
4768,429.1766475,220.3558715,197.8520571,
4769,429.2125528,260.5853461,198.4933834,
4770,436.2208498,292.4158736,199.571184,
4771,437.2183016,47.62996827,200.1982603,
4772,440.1933609,350.4038108,199.94397,
4773,441.159282,41.46827859,200.0376685,
4774,442.1912996,45.62694329,199.9169744,
4775,442.1908429,71.74432137,200.0237398,
4776,444.1850488,70.71413973,200.637298,
4777,445.1723232,243.3312283,198.916206,
4778,451.218887,353.9961114,200.7578269,
4779,454.1195754,74.60278497,199.973865,
4780,454.1726331,225.1132258,200.0798491,
4781,454.1723704,312.589537,200.9328862,
4782,459.1519733,279.310803,199.6969259,
4783,465.1983258,418.2241879,200.5814674,
4784,469.0298195,361.1696475,199.4694232,
4785,478.0846024,148.3370566,199.6825076,
4786,503.1627472,438.5367131,199.4069441,
4787,504.1662637,437.9449586,199.1837576,
4788,510.1020573,492.1536823,200.0795222,
4789,511.0982419,491.8715172,200.0693737,
4790,533.0406863,462.9181901,200.1737823,
4791,551.0331954,361.3375348,198.6313553,
4792,633.036426,361.2997401,198.0081269,
4793,699.9556961,634.3777129,197.2899117,
4794,699.9552385,20.1866881,197.1843071,
4795,715.0384264,361.2226985,197.315408,
4796,794.9486211,676.8839231,197.5732924,
4797,794.9487846,645.5659813,197.5732917,
4798,794.9490153,695.8474246,197.5732908,
4799,794.9499099,707.7470597,197.3626343,
4800,794.9499958,67.89404762,197.3626339,
4801,794.9521186,16.58801814,197.5732776,
4802,794.9507553,617.2619414,197.3626307,
4803,794.9516303,637.6720615,197.362627,
4804,794.9517801,660.2774486,197.4679527,
4805,794.9560903,694.7056204,197.3626082,
4806,197.0684163,127.6861489,209.2912933,
4807,204.9818402,22.84923994,207.5748256,
4808,249.1136266,100.716235,206.1166477,
4809,298.9544918,39.5088917,201.3414412,
4810,339.2005273,23.3755273,201.3934223,
4811,339.2004322,715.3888386,200.9624149,
4812,339.2003082,605.0082966,200.5313054,
4813,340.203956,625.9568294,201.1553014,
4814,340.2040854,643.1225712,200.9398052,
4815,345.0161218,361.1318528,202.9858301,
4816,366.1014194,25.59454619,202.4391467,
4817,383.1447228,704.2060899,203.4045061,
4818,385.1695387,43.18719276,201.9755913,
4819,385.167621,135.9757487,201.6541176,
4820,386.1727043,43.20601636,201.9578086,
4821,387.165253,47.6306131,202.5830276,
4822,387.1810214,52.39388935,202.0471592,
4823,401.1643051,45.35608285,200.2036648,
4824,401.1812967,267.4102625,202.3441695,
4825,403.2488573,205.6152227,202.0963896,
4826,413.1642128,66.68866595,199.7998357,
4827,416.2025142,292.7142651,202.6398472,
4828,417.2136169,290.8153758,201.8766244,
4829,419.1978149,292.083096,201.4191529,
4830,424.1979489,328.1263755,199.6348122,
4831,427.0181654,360.7840121,201.3036282,
4832,429.2133683,189.8336152,201.9125386,
4833,429.2143044,239.954779,200.5241193,
4834,431.1927776,231.405303,199.1069509,
4835,431.1919996,316.5411421,199.5345142,
4836,431.2289468,232.7467312,201.8836328,
4837,433.1080319,176.2483753,202.2837431,
4838,436.1464947,273.1460257,201.8142135,
4839,437.2141087,265.7531771,202.1193756,
4840,439.1611184,207.5121007,201.8790809,
4841,439.1813304,255.0181753,201.7721359,
4842,439.2341118,116.0501599,202.9444189,
4843,440.1938058,335.8149877,199.1964211,
4844,441.1984572,340.1937363,201.8511361,
4845,442.2012643,339.5841185,201.944119,
4846,443.1332069,325.0255179,201.2915665,
4847,443.1563383,269.7373052,201.8244942,
4848,443.194704,232.604089,200.6506059,
4849,445.9907447,346.0970838,200.9332503,
4850,446.2913127,189.0615911,201.4625082,
4851,448.3071991,193.8732934,202.288521,
4852,453.2120283,162.1581413,202.0110653,
4853,464.9739364,117.2768916,198.6653558,
4854,465.1123544,270.5282003,200.7955979,
4855,467.0726766,398.0286106,198.5333443,
4856,471.1271593,296.3978375,201.1487132,
4857,483.1246066,433.8391566,201.7531288,
4858,499.0445514,356.1839977,201.0453659,
4859,501.1070318,119.0614157,200.385591,
4860,509.0224648,360.7592987,200.5156498,
4861,513.1014347,491.8715172,200.0490841,
4862,515.0870139,254.0719707,200.029114,
4863,532.9826313,360.3791776,201.3414903,
4864,543.0369519,284.5072442,199.7634936,
4865,561.961786,74.87625968,200.7643213,
4866,216.9817825,222.1693851,209.8501832,
4867,218.1039928,265.7852679,208.4710084,
4868,243.0770342,197.6033182,208.558535,
4869,263.1292837,107.5589233,207.3011638,
4870,311.0713641,212.0423159,205.4350263,
4871,311.0710344,157.9107336,206.1902571,
4872,314.1071488,107.7557398,205.6765917,
4873,365.2673992,18.74289434,201.9187434,
4874,369.1269558,701.7955347,204.4179198,
4875,369.127037,687.2405077,204.6322697,
4876,379.091781,190.0552993,204.3354485,
4877,379.1403991,168.5319125,203.7990593,
4878,383.1426231,16.85225763,203.7258285,
4879,383.1424852,692.4600544,203.9399696,
4880,385.1691505,92.63578479,201.8684332,
4881,385.1875504,229.1573701,201.3322057,
4882,393.2650644,230.9641059,201.1920126,
4883,397.1137774,251.3904637,203.1606971,
4884,399.1490083,58.79077487,201.307531,
4885,401.1625388,120.8681391,203.7346174,
4886,405.1196855,131.66129,200.2469137,
4887,406.1235378,185.3857382,200.5520725,
4888,408.9120441,332.1910438,203.822238,
4889,415.197888,292.3297095,203.1894309,
4890,417.1950107,67.64750502,201.342555,
4891,417.2115402,194.3198556,202.6244482,
4892,418.1873391,382.9128712,201.2206363,
4893,421.0606819,22.84923994,203.2067633,
4894,426.1964034,75.45704204,203.4504685,
4895,426.1966072,46.07225358,203.5571404,
4896,427.1976556,187.3924672,200.766939,
4897,429.1768178,190.1641213,201.0588827,
4898,429.1997506,64.46314124,205.0055757,
4899,431.1740285,198.0263183,202.4179954,
4900,431.1913447,220.1663805,202.5244478,
4901,431.1918661,198.0306185,203.3777885,
4902,431.1931385,226.75172,203.8042918,
4903,431.1928917,312.3146951,204.017518,
4904,433.0687237,152.5744476,202.1776017,
4905,433.2082861,312.3146951,203.4555404,
4906,433.2078923,281.9709906,203.455546,
4907,434.2115286,312.2943333,203.5478817,
4908,434.2221536,120.2973971,203.7609336,
4909,434.2227855,133.6753105,202.2677687,
4910,435.2243544,305.9049455,201.0800408,
4911,437.1789745,261.2239217,203.2928361,
4912,438.0882799,368.6589598,203.0669373,
4913,440.1930022,336.3061439,204.529393,
4914,440.1930664,380.2292348,202.8245728,
4915,441.1771585,284.2350607,203.130794,
4916,443.1932798,205.3240718,201.3974185,
4917,444.1790295,67.2611375,201.704078,
4918,445.1533918,43.18719276,203.0766343,
4919,445.2085713,216.0073526,203.2889708,
4920,445.2054105,273.7877803,202.4363832,
4921,447.2240155,207.1663981,200.9168039,
4922,449.0641967,142.5712865,202.9177676,
4923,452.1930822,234.3437567,202.1308599,
4924,453.2136693,135.2841648,202.6502203,
4925,454.172434,312.2943333,205.0856789,
4926,455.1573782,242.809121,202.6250364,
4927,457.2085093,207.7813577,205.2586353,
4928,461.0074352,356.1839977,202.3375738,
4929,462.2868109,229.141742,203.1730202,
4930,463.1031199,339.7661221,200.7137831,
4931,464.3022149,243.8830974,202.7221995,
4932,468.1883481,204.5731463,203.5253177,
4933,472.0781539,119.4141643,201.7760056,
4934,474.166279,141.8600798,202.9212607,
4935,477.1172305,326.5589706,203.4178008,
4936,477.1762836,239.6826831,202.7792414,
4937,480.0835014,221.7729044,201.7881386,
4938,485.1684716,316.640549,203.005439,
4939,485.1994076,522.8440075,203.1113474,
4940,485.1984087,547.4449285,202.8988357,
4941,493.0874422,471.9157998,202.1727985,
4942,506.8887973,331.6977847,202.3433334,
4943,506.9243871,445.1959175,200.0057797,
4944,508.8869039,332.2540873,202.4286852,
4945,510.194254,364.5846072,202.7335392,
4946,523.1512582,111.9675917,201.4359154,
4947,577.9390772,85.9226141,202.3258716,
4948,693.9470976,606.5350612,201.858817,
4949,197.068693,114.2688444,212.2728606,
4950,221.006685,241.3747091,211.38545,
4951,221.1188729,130.2989992,211.598523,
4952,230.0133619,34.10143244,210.2634314,
4953,246.9924368,224.349226,209.5864571,
4954,267.123309,268.9825058,207.4778351,
4955,270.0627229,308.5490484,208.45583,
4956,273.0078532,203.4782997,207.3740433,
4957,280.0293131,118.3006854,208.4318648,
4958,286.0575227,301.7461206,207.6911243,
4959,305.0340593,227.5620875,207.0063087,
4960,314.1072658,77.33926591,206.6469618,
4961,332.0841058,363.7728642,206.9412853,
4962,369.1270491,660.0465873,205.2752218,
4963,378.1013678,23.29828205,204.6750975,
4964,381.1558194,165.748646,205.0466702,
4965,383.1705453,220.1663805,203.2969702,
4966,391.1968841,178.8334625,204.8664696,
4967,401.1627956,94.98429733,203.3069663,
4968,405.2646119,194.3157587,205.1626993,
4969,407.2803142,219.8005794,204.5960477,
4970,413.2180494,208.3409641,204.1812159,
4971,415.1456563,423.3917848,205.6448199,
4972,431.1384458,202.9499133,204.4446745,
4973,432.203478,388.1746092,205.0686271,
4974,437.0549661,22.8006183,204.6798261,
4975,437.1819632,186.9256825,202.759719,
4976,439.1921865,260.991833,205.0757882,
4977,439.1982714,172.2863384,204.5432472,
4978,441.2134951,176.612635,205.0476271,
4979,443.1747358,55.34480875,202.1441583,
4980,445.1891349,44.69352569,205.7378521,
4981,447.2231243,245.4677161,202.089769,
4982,449.2036119,323.1068654,203.6614124,
4983,450.1780619,231.6725185,204.1807961,
4984,454.199679,230.1923989,204.8725932,
4985,455.1927788,313.97837,205.1786789,
4986,460.1591841,376.0311194,204.2637995,
4987,462.1741498,379.9188511,204.4509377,
4988,467.1914177,182.5147656,204.3882048,
4989,470.1298964,287.0831014,204.0331908,
4990,471.1540966,403.4023218,204.3395889,
4991,473.1459211,187.9443064,204.952936,
4992,482.1541844,422.2886599,204.2087655,
4993,487.1036376,372.6332781,203.7270302,
4994,489.1408942,194.2808948,205.1900445,
4995,496.0910684,363.5021854,204.0512357,
4996,497.101657,426.9935585,204.0401518,
4997,499.0828938,139.9518893,204.6550921,
4998,500.1385081,416.5668408,203.4765014,
4999,503.1603531,418.5024622,204.1867871,
5000,504.119602,80.05203831,203.2216506,
5001,506.116972,92.53439531,204.4734857,
5002,515.0871907,262.6807807,201.51601,
5003,522.0750603,200.4006247,203.7797088,
5004,545.0620467,294.5624013,203.8784065,
5005,561.9636441,85.02623271,200.5523868,
